file_year,category,rank,name,year,high_school,city_state,position,ints,intspergame,intyards,gamesplayed
2020,"defense,interceptions",125,Brody Blankenship,Freshman,"Carter (Strawberry Plains, TN)","(Strawberry Plains, TN)","WR, FS",6,0.8,20,8
2020,"defense,interceptions",126,Silas Hicks,Senior,Oak Grove (MO),(MO),"WR, DB",6,0.8,,8
2020,"defense,interceptions",127,Jackson Byer,Junior,"Conemaugh Township (Davidsville, PA)","(Davidsville, PA)","WR, QB",6,0.8,103,8
2020,"defense,interceptions",128,Emile Sancho,Junior,"Vanguard (Ocala, FL)","(Ocala, FL)","DB, CB",6,0.8,,8
2020,"defense,interceptions",129,Kollin Ritchie,Sophomore,Atoka (OK),(OK),"WR, SS",6,0.8,82,8
2020,"defense,interceptions",130,Rhyan Day,Junior,Waynesboro (PA),(PA),"WR, CB",6,0.8,85,8
2020,"defense,interceptions",131,Jaxon Jonas,Senior,"Scurry-Rosser (Scurry, TX)","(Scurry, TX)","SB, FS",6,0.8,55,8
2020,"defense,interceptions",132,Da'zarrion Tollie,Senior,Bartow (FL),(FL),"FS, QB",6,0.8,,8
2020,"defense,interceptions",133,Garrett Tillett,Senior,"Dallas Christian (Mesquite, TX)","(Mesquite, TX)","WR, CB",6,0.8,,8
2020,"defense,interceptions",134,Jayden Pinkston,Sophomore,"Tindley (Indianapolis, IN)","(Indianapolis, IN)","WR, FS",6,0.8,165,8
2020,"defense,interceptions",135,Ross Eyer,Sophomore,Muncy (PA),(PA),"WR, DB",6,0.8,107,8
2020,"defense,interceptions",136,Tyson Dewberry,Junior,Ponca City (OK),(OK),"DB, WR",6,0.8,35,8
2020,"defense,interceptions",137,Dillion Williams,Senior,Nacogdoches (TX),(TX),"SS, WR",6,0.8,64,8
2020,"defense,interceptions",138,Kam Vanderbosch,Senior,"Fort Wayne Concordia Lutheran (Fort Wayne, IN)","(Fort Wayne, IN)","CB, WR",6,0.8,125,8
2020,"defense,interceptions",139,Charles Henderson,Senior,Kearns (UT),(UT),,6,0.8,105,8
2020,"defense,interceptions",140,Khan-yae Stevens,Junior,North Plainfield (NJ),(NJ),"SB, FS",6,0.8,128,8
2020,"defense,interceptions",141,Peyton  Edings,Junior,"East Poinsett County (Lepanto, AR)","(Lepanto, AR)","WR, DB",6,0.8,,8
2020,"defense,interceptions",142,Yusef Leak,Senior,"Master's Academy (Oviedo, FL)","(Oviedo, FL)","ATH, WR",6,0.7,55,9
2020,"defense,interceptions",143,Jeremiah Harrison,Senior,"Prairiland (Pattonville, TX)","(Pattonville, TX)","RB, FS",6,0.7,52,9
2020,"defense,interceptions",144,Jack Burch,Senior,"St. Mary's (Phoenix, AZ)","(Phoenix, AZ)","SS, WR",6,0.7,180,9
2020,"defense,interceptions",145,Demarion Jenkins,Freshman,"Orlando Christian Prep (Orlando, FL)","(Orlando, FL)","WR, RB",6,0.7,,9
2020,"defense,interceptions",146,Benjamin DeLong,Senior,Elwood (IN),(IN),"QB, CB",6,0.7,,9
2020,"defense,interceptions",147,Brody Darnell,Senior,Auburn (NE),(NE),"QB, DB",6,0.7,21,9
2020,"defense,interceptions",148,Keontae Williams,Junior,"Nolan Catholic (Fort Worth, TX)","(Fort Worth, TX)",CB,6,0.7,,9
2020,"defense,interceptions",149,Damian Antonio Ramos,Senior,Lamar (CO),(CO),"CB, RB",6,0.7,107,9
2020,"defense,interceptions",150,Omarion Jackson,Junior,"Hunter (West Valley City, UT)","(West Valley City, UT)","FS, CB",6,0.7,152,9
2020,"defense,interceptions",301,Maddix Blackwell,Senior,"Bloomington South (Bloomington, IN)","(Bloomington, IN)","FS, SS",5,0.6,114,8
2020,"defense,interceptions",302,Jack Patterson,Senior,"Tivy (Kerrville, TX)","(Kerrville, TX)","DB, ATH",5,0.6,16,8
2020,"defense,interceptions",303,Garret Meehl,Senior,Oakes (ND),(ND),"QB, FS",5,0.6,59,8
2020,"defense,interceptions",304,Tevin Bell,Senior,"Warren Central (Vicksburg, MS)","(Vicksburg, MS)","CB, WR",5,0.6,113,8
2020,"defense,interceptions",305,Dyvion Bush,Senior,Vernon (FL),(FL),"QB, DB",5,0.6,193,8
2020,"defense,interceptions",306,Jake Herman,Senior,"Williams Valley (Tower City, PA)","(Tower City, PA)","WR, DB",5,0.6,98,8
2020,"defense,interceptions",307,Tyler Cox,Sophomore,"Braxton County (Sutton, WV)","(Sutton, WV)",,5,0.6,222,8
2020,"defense,interceptions",308,Deveon Moses,Junior,Pearland (TX),(TX),CB,5,0.6,78,8
2020,"defense,interceptions",309,Austin Johnston,Sophomore,"Eastmark (Mesa, AZ)","(Mesa, AZ)","WR, DB",5,0.6,,8
2020,"defense,interceptions",310,Shel Hudson,Junior,Dripping Springs (TX),(TX),WR,5,0.6,0,8
2020,"defense,interceptions",311,Rayce Farmer,Junior,Falls City (NE),(NE),"WR, CB",5,0.6,8,8
2020,"defense,interceptions",312,Dale Kot,Senior,DuBois (PA),(PA),"WR, CB",5,0.6,35,8
2020,"defense,interceptions",313,Zach Schiel,Senior,Ellis (KS),(KS),"CB, FS",5,0.6,44,9
2020,"defense,interceptions",314,Hershell Jefferson,Senior,"Escambia (Pensacola, FL)","(Pensacola, FL)","CB, RB",5,0.6,172,9
2020,"defense,interceptions",315,Heath Roesler,Junior,Maypearl (TX),(TX),"QB, FS",5,0.6,80,9
2020,"defense,interceptions",316,Trevor Myers,Junior,"Indian Valley (Gnadenhutten, OH)","(Gnadenhutten, OH)","WR, CB",5,0.6,,9
2020,"defense,interceptions",317,Matthew Hamel,Senior,Naples (FL),(FL),DB,5,0.6,75,9
2020,"defense,interceptions",318,Josh Clark,Junior,Wheelersburg (OH),(OH),"WR, CB",5,0.6,,9
2020,"defense,interceptions",319,Danny Witbeck,Senior,Evart (MI),(MI),,5,0.6,30,9
2020,"defense,interceptions",321,Logan Williard,Sophomore,"Williams Valley (Tower City, PA)","(Tower City, PA)","WR, LB",5,0.6,71,9
2020,"defense,interceptions",322,Richard J wight,Senior,"Mountain Ridge (Glendale, AZ)","(Glendale, AZ)",CB,5,0.6,0,9
2020,"defense,interceptions",323,Jerm Silvas,Junior,Haskell (TX),(TX),"WR, CB",5,0.6,94,9
2020,"defense,interceptions",324,Tyson Williams,Junior,Loveland (CO),(CO),"WB, CB",5,0.6,133,9
2020,"defense,interceptions",325,Jerrian King,Sophomore,"St. Joseph (Greenville, MS)","(Greenville, MS)","RB, C",5,0.6,97,9
2020,"defense,interceptions",326,Silas Moore,Junior,"Dublin Scioto (Dublin, OH)","(Dublin, OH)","WR, CB",5,0.6,,9
2020,"defense,interceptions",327,Ty Ashworth,Senior,Leonard (TX),(TX),"WR, DB",5,0.6,65,9
2020,"defense,interceptions",328,Jack Swanson,Senior,Strasburg (CO),(CO),"WR, FS",5,0.6,27,9
2020,"defense,interceptions",329,Demetrius Hinton,Senior,"Carver (Atlanta, GA)","(Atlanta, GA)",FS,5,0.6,3,9
2020,"defense,interceptions",330,Darrius Lewis Hickenbottom,Sophomore,New Albany (IN),(IN),"FS, WR",5,0.6,24,9
2020,"defense,interceptions",331,Caden Snell,Junior,"West Laurens (Dexter, GA)","(Dexter, GA)","RB, OLB",5,0.6,78,9
2020,"defense,interceptions",332,Isaiah Johnson,Junior,Dawson (TX),(TX),"QB, RB",5,0.6,37,9
2020,"defense,interceptions",333,Jack Bell,Senior,"Central (Andover, KS)","(Andover, KS)","WR, FS",5,0.6,107,9
2020,"defense,interceptions",334,Kiemarrientez Robertson,Sophomore,Greenville (GA),(GA),"WR, FS",5,0.6,0,9
2020,"defense,interceptions",335,Caleb Chapman,Senior,Meeker (OK),(OK),"CB, WR",5,0.6,75,9
2020,"defense,interceptions",336,Wailes Finke,Junior,"Magnolia Heights (Senatobia, MS)","(Senatobia, MS)","WR, CB",5,0.6,0,9
2020,"defense,interceptions",337,Anteon China iii,Senior,Sumter (SC),(SC),"CB, FS",5,0.6,81,9
2020,"defense,interceptions",338,Braxton Harrison,Junior,Cimarron (KS),(KS),"QB, CB",5,0.6,,9
2020,"defense,interceptions",339,Keiran Sheppard,Senior,Galena Park (TX),(TX),"FS, SS",5,0.6,4,9
2020,"defense,interceptions",340,Nic'kel Freeman,Junior,"Lafayette (Mayo, FL)","(Mayo, FL)","WR, FS",5,0.6,,9
2020,"defense,interceptions",341,John Dickerson,Senior,"Islands (Savannah, GA)","(Savannah, GA)","CB, RB",5,0.6,0,9
2020,"defense,interceptions",342,Wyatt Galyon,Junior,"Carter (Strawberry Plains, TN)","(Strawberry Plains, TN)","CB, WR",5,0.6,,9
2020,"defense,interceptions",343,Ellis Edwards,Junior,"St. Michael the Archangel (Lee's Summit, MO)","(Lee's Summit, MO)","RB, LB",5,0.6,,9
2020,"defense,interceptions",344,Drevon Miller-ross,Sophomore,"Sto-Rox (McKees Rocks, PA)","(McKees Rocks, PA)","WR, SS",5,0.6,181,9
2020,"defense,interceptions",345,Zak Sedaros,Senior,Viera (FL),(FL),"FS, CB",5,0.6,129,9
2020,"defense,interceptions",346,Parrish Beagle,Sophomore,"Maur Hill Prep-Mount Academy (Atchison, KS)","(Atchison, KS)","WR, DB",5,0.6,63,9
2020,"defense,interceptions",347,Gage Butler,Senior,Eaton (CO),(CO),"RB, FS",5,0.6,139,9
2020,"defense,interceptions",348,Aaron Hyatt,Senior,"Mountain View (Orem, UT)","(Orem, UT)","SS, OLB",5,0.6,17,9
2020,"defense,interceptions",349,Brendan Wagner,Junior,"Whitehall/Harrison (Whitehall, MT)","(Whitehall, MT)","WR, CB",5,0.6,20,9
2020,"defense,interceptions",350,Makovey Jessen,Senior,Duchesne (UT),(UT),"WR, C",5,0.6,8,9
2020,"defense,interceptions",251,Xavien Thompson,Senior,Waxahachie (TX),(TX),"CB, FS",5,0.8,4,6
2020,"defense,interceptions",252,Bruno Fabrycki,Junior,"Albert Gallatin (Uniontown, PA)","(Uniontown, PA)","SB, FS",5,0.8,78,6
2020,"defense,interceptions",253,Ayden Duncanson,Sophomore,"Whitefield Academy (Mableton, GA)","(Mableton, GA)",QB,5,0.8,,6
2020,"defense,interceptions",254,Tyler Baldus,Senior,Woodland Park (CO),(CO),"WR, DB",5,0.8,50,6
2020,"defense,interceptions",255,"Brandon Mcclendon, jr.",Senior,"Holy Cross (Covington, KY)","(Covington, KY)","WR, DB",5,0.8,92,6
2020,"defense,interceptions",256,Deshaun Burns,Junior,"Lincoln (Dallas, TX)","(Dallas, TX)",ATH,5,0.8,,6
2020,"defense,interceptions",257,Jimari Moultrie,Senior,Riverview (MI),(MI),"RB, CB",5,0.8,11,6
2020,"defense,interceptions",258,Jay Barry,Senior,"Fairview (Boulder, CO)","(Boulder, CO)",WR,5,0.7,212,7
2020,"defense,interceptions",259,Dylan Tatum,Junior,Ralston (NE),(NE),QB,5,0.7,172,7
2020,"defense,interceptions",260,Kelby Shook,Junior,"South Decatur (Greensburg, IN)","(Greensburg, IN)","WB, DB",5,0.7,115,7
2020,"defense,interceptions",261,Quan Williams,Senior,"A&M Consolidated (College Station, TX)","(College Station, TX)","WR, FS",5,0.7,,7
2020,"defense,interceptions",262,Mason Coddington,Sophomore,Mounds (OK),(OK),"QB, FS",5,0.7,138,7
2020,"defense,interceptions",263,Samuel Dennis,Junior,"Mayer Lutheran (Mayer, MN)","(Mayer, MN)","RB, CB",5,0.7,,7
2020,"defense,interceptions",264,Christian Smith,Junior,Safford (AZ),(AZ),"FB, LB",5,0.7,48,7
2020,"defense,interceptions",265,Gage Sims,Junior,Conifer (CO),(CO),"WR, SS",5,0.7,35,7
2020,"defense,interceptions",266,Chris Taylor,Senior,Ypsilanti (MI),(MI),QB,5,0.7,70,7
2020,"defense,interceptions",267,Nathaniel Richardson,Junior,"Williamson (Mobile, AL)","(Mobile, AL)",FS,5,0.7,70,7
2020,"defense,interceptions",268,Uriel Richardson,Senior,"Mandarin (Jacksonville, FL)","(Jacksonville, FL)","CB, RB",5,0.7,,7
2020,"defense,interceptions",269,Jace Thompson,Senior,Merkel (TX),(TX),"RB, DB",5,0.7,79,7
2020,"defense,interceptions",270,Deidric Gibson,Junior,Rockmart (GA),(GA),DB,5,0.7,,7
2020,"defense,interceptions",271,Caedmon Parker,Senior,"The Woodlands Christian Academy (The Woodlands, TX)","(The Woodlands, TX)","WR, CB",5,0.7,48,7
2020,"defense,interceptions",272,Jayden Blackmon,Sophomore,"Brazoswood (Clute, TX)","(Clute, TX)",,5,0.7,2,7
2020,"defense,interceptions",273,Bryce  Hermesmeyer,Senior,Comanche (TX),(TX),"RB, WR",5,0.7,,7
2020,"defense,interceptions",274,Justin Finkbine,Sophomore,"Tri-Village (New Madison, OH)","(New Madison, OH)","FS, WR",5,0.7,,7
2020,"defense,interceptions",275,Nate Shelek,Junior,"Wheeling Park (Wheeling, WV)","(Wheeling, WV)","WR, DB",5,0.6,31,8
2020,"defense,interceptions",276,Isaiah  Fuller,Junior,Azle (TX),(TX),SS,5,0.6,79,8
2020,"defense,interceptions",277,Ethan Navratil,Senior,Albany (MN),(MN),"TE, FS",5,0.6,129,8
2020,"defense,interceptions",278,Jairon Dorsey,Junior,"Wharton (Tampa, FL)","(Tampa, FL)",C,5,0.6,86,8
2020,"defense,interceptions",279,Anthony Kennedy,Senior,"Greenway (Phoenix, AZ)","(Phoenix, AZ)",CB,5,0.6,,8
2020,"defense,interceptions",280,Jayden Bradshaw,Junior,"Fayetteville-Perry (Fayetteville, OH)","(Fayetteville, OH)","WR, CB",5,0.6,77,8
2020,"defense,interceptions",281,William Baker,Junior,Priceville (AL),(AL),"WR, FS",5,0.6,2,8
2020,"defense,interceptions",282,Carter Hudson,Junior,Liberty Hill (TX),(TX),"CB, RB",5,0.6,66,8
2020,"defense,interceptions",283,Levi Torgerson,Senior,Great Falls (MT),(MT),"WR, CB",5,0.6,175,8
2020,"defense,interceptions",284,Brenden Gomez,Senior,Sunnyvale (TX),(TX),"WR, DB",5,0.6,88,8
2020,"defense,interceptions",285,Kye Stokes,Junior,"Armwood (Seffner, FL)","(Seffner, FL)",WR,5,0.6,57,8
2020,"defense,interceptions",286,Eli Harrell,Senior,Melbourne (AR),(AR),"WR, FS",5,0.6,,8
2020,"defense,interceptions",287,Matt Brown,Senior,Michigan Center (MI),(MI),"WR, DB",5,0.6,34,8
2020,"defense,interceptions",288,Kobey Stephens,Senior,Wewoka (OK),(OK),"QB, FS",5,0.6,168,8
2020,"defense,interceptions",290,Aden Tomeo,Senior,Audubon (NJ),(NJ),"WR, S",5,0.6,,8
2020,"defense,interceptions",291,Brock Polinsky,Sophomore,Minersville (PA),(PA),"WR, CB",5,0.6,25,8
2020,"defense,interceptions",292,Jamal Taylor,Senior,"Hancock Central (Sparta, GA)","(Sparta, GA)","WR, CB",5,0.6,133,8
2020,"defense,interceptions",293,Bode Dunn,Sophomore,"South Hunterdon (Lambertville, NJ)","(Lambertville, NJ)","TE, DE",5,0.6,32,8
2020,"defense,interceptions",294,Brady Browning,Senior,"Aucilla Christian (Monticello, FL)","(Monticello, FL)","QB, FS",5,0.6,60,8
2020,"defense,interceptions",295,Andrew Vernieri,Junior,Barnegat (NJ),(NJ),"WR, DB",5,0.6,39,8
2020,"defense,interceptions",296,Jordan Carey,Junior,Woodstown (NJ),(NJ),CB,5,0.6,15,8
2020,"defense,interceptions",297,Phillip Moran,Sophomore,"Traders Point Christian (Whitestown, IN)","(Whitestown, IN)","WR, DB",5,0.6,79,8
2020,"defense,interceptions",298,Adam Martin,Senior,"Warwick (Lititz, PA)","(Lititz, PA)","WR, FS",5,0.6,74,8
2020,"defense,interceptions",299,Davy Jarrell,Senior,"Sherman (Seth, WV)","(Seth, WV)","RB, DB",5,0.6,52,8
2020,"defense,interceptions",300,Charlie Offerdahl,Senior,"Dakota Ridge (Littleton, CO)","(Littleton, CO)","DB, RB",5,0.6,81,8
2020,"defense,interceptions",151,Myles Purchase,Senior,"Cherry Creek (Greenwood Village, CO)","(Greenwood Village, CO)","CB, RB",6,0.7,,9
2020,"defense,interceptions",152,Fred Adams,Freshman,"Zephyrhills Christian Academy (Zephyrhills, FL)","(Zephyrhills, FL)","FS, SS",6,0.7,50,9
2020,"defense,interceptions",153,Walker Weckesser,Freshman,Danville (OH),(OH),"QB, WR",6,0.7,107,9
2020,"defense,interceptions",154,Howard Russell,Senior,"Phoenix Christian (Phoenix, AZ)","(Phoenix, AZ)","RB, CB",6,0.7,,9
2020,"defense,interceptions",155,Thomas Defreese,Senior,"Indianapolis Scecina Memorial (Indianapolis, IN)","(Indianapolis, IN)","WR, DB",6,0.7,121,9
2020,"defense,interceptions",156,Jimmy Lerblance,Junior,Benson (AZ),(AZ),"WR, CB",6,0.7,75,9
2020,"defense,interceptions",157,Ozzie Young,Senior,"Judge Memorial (Salt Lake City, UT)","(Salt Lake City, UT)","WR, CB",6,0.6,66,10
2020,"defense,interceptions",158,Gage Porter,Junior,"Bethel (Shawnee, OK)","(Shawnee, OK)","WR, CB",6,0.6,25,10
2020,"defense,interceptions",159,Mario Ganter,Junior,El Dorado (AR),(AR),CB,6,0.6,,10
2020,"defense,interceptions",160,Tanner Justesen,Senior,Manti (UT),(UT),TE,6,0.6,0,10
2020,"defense,interceptions",161,Jackson Noble,Junior,"Pope John Paul II (Hendersonville, TN)","(Hendersonville, TN)","SS, WR",6,0.6,45,10
2020,"defense,interceptions",162,John paul Pickens,Junior,Jonesboro (AR),(AR),"FS, WR",6,0.6,126,10
2020,"defense,interceptions",163,Camani Cobbs,Sophomore,"Woodland (Stockbridge, GA)","(Stockbridge, GA)","WR, CB",6,0.6,,10
2020,"defense,interceptions",164,Brandon Murray,Junior,"Indian Creek (Trafalgar, IN)","(Trafalgar, IN)","TB, QB",6,0.6,25,10
2020,"defense,interceptions",165,Liam Lewis,Senior,"Oconee County (Watkinsville, GA)","(Watkinsville, GA)","WR, FS",6,0.6,0,10
2020,"defense,interceptions",166,Sean Gray,Junior,"Gordon Central (Calhoun, GA)","(Calhoun, GA)","RB, SB",6,0.6,47,10
2020,"defense,interceptions",167,Misun Kelley,Sophomore,"Daniel (Central, SC)","(Central, SC)",CB,6,0.6,0,10
2020,"defense,interceptions",168,Nick Wilson,Junior,"West Branch (Beloit, OH)","(Beloit, OH)","WR, DB",6,0.6,,10
2020,"defense,interceptions",169,Wyatt Ogle,Junior,"Santa Cruz Valley (Eloy, AZ)","(Eloy, AZ)","QB, DB",6,0.6,129,10
2020,"defense,interceptions",170,Jaden Bates,Senior,"Camden Fairview (Camden, AR)","(Camden, AR)",WR,6,0.6,145,10
2020,"defense,interceptions",171,Jayson Cottrell,Senior,"Terre Haute North Vigo (Terre Haute, IN)","(Terre Haute, IN)","CB, WR",6,0.6,66,10
2020,"defense,interceptions",172,Chase Lowery,Senior,Frisco (TX),(TX),"WR, CB",6,0.6,70,10
2020,"defense,interceptions",173,Kameron Bell,Senior,"Rickards (Tallahassee, FL)","(Tallahassee, FL)",DB,6,0.6,24,10
2020,"defense,interceptions",174,Bryce Mcdonald,Junior,Frankfort (IN),(IN),"FS, SS",6,0.6,34,10
2020,"defense,interceptions",175,Callen Park,Junior,Warner (OK),(OK),"WR, FS",6,0.6,,10
2020,"defense,interceptions",176,Gabriel Broadus,Senior,"Faith Academy (Mobile, AL)","(Mobile, AL)","WR, CB",6,0.5,118,11
2020,"defense,interceptions",177,Miles Castleman,Senior,Clarksville (AR),(AR),"RB, QB",6,0.5,60,11
2020,"defense,interceptions",178,Chris Davis,Sophomore,Wesson (MS),(MS),"WR, FS",6,0.5,,11
2020,"defense,interceptions",179,Colten Fast,Senior,"Glasgow/Hinsdale/Nashua (Glasgow, MT)","(Glasgow, MT)","WR, DB",6,0.5,36,11
2020,"defense,interceptions",180,Elliott Koopman,Senior,"Columbus East (Columbus, IN)","(Columbus, IN)",,6,0.5,42,11
2020,"defense,interceptions",181,Jolan Hannor,Junior,"Macon County (Montezuma, GA)","(Montezuma, GA)","WR, SS",6,0.5,,11
2020,"defense,interceptions",182,Kaulin Padgett,Junior,"Linton-Stockton (Linton, IN)","(Linton, IN)","WB, DB",6,0.5,70,11
2020,"defense,interceptions",183,Jaylen Aborom,Sophomore,"Oak Grove (Hattiesburg, MS)","(Hattiesburg, MS)","WR, CB",6,0.5,210,11
2020,"defense,interceptions",184,Dereco Crosby,Junior,Taylorsville (MS),(MS),"CB, WR",6,0.5,,11
2020,"defense,interceptions",185,Charles Hodge IV,Junior,Smithville (TX),(TX),"WR, CB",6,0.5,149,11
2020,"defense,interceptions",186,Patrick Mcdonel,Senior,"John Milledge Academy (Milledgeville, GA)","(Milledgeville, GA)","QB, FS",6,0.5,,11
2020,"defense,interceptions",187,Ky'yon Harris,Freshman,Union (MS),(MS),"RB, SS",6,0.5,,11
2020,"defense,interceptions",188,Jalan James,Senior,"McMinn County (Athens, TN)","(Athens, TN)","WR, DB",6,0.5,,11
2020,"defense,interceptions",189,Mason Collins,Junior,"Farragut (Knoxville, TN)","(Knoxville, TN)","WR, DB",6,0.5,78,11
2020,"defense,interceptions",190,Xavier Walton,Senior,Oxford (MS),(MS),DB,6,0.5,72,11
2020,"defense,interceptions",191,Javarion Smith,Sophomore,"Suwannee (Live Oak, FL)","(Live Oak, FL)","WR, RB",6,0.5,192,11
2020,"defense,interceptions",192,Reid Gerig,Senior,"Heritage Christian (Indianapolis, IN)","(Indianapolis, IN)","WR, FS",6,0.5,100,11
2020,"defense,interceptions",193,Cayden Hess,Junior,Jersey Shore (PA),(PA),"WR, DB",6,0.5,86,11
2020,"defense,interceptions",194,Kalen Barefield,Junior,Yorktown (TX),(TX),"WR, CB",6,0.5,165,11
2020,"defense,interceptions",195,Omarious Smith,Junior,"Winder-Barrow (Winder, GA)","(Winder, GA)","FS, RB",6,0.5,30,11
2020,"defense,interceptions",196,Dakota Cole,Senior,Oil City (PA),(PA),CB,6,0.5,,11
2020,"defense,interceptions",197,Joe Laster,Junior,Morton (MS),(MS),"WR, CB",6,0.5,112,11
2020,"defense,interceptions",198,Jahiem Johnson,Senior,Sebastopol (MS),(MS),"WR, CB",6,0.5,110,12
2020,"defense,interceptions",199,Cole Castro,Senior,"Mitchell (New Port Richey, FL)","(New Port Richey, FL)",C,6,0.5,105,12
2020,"defense,interceptions",200,Todd Edwards,Junior,Mountain Grove (MO),(MO),"S, WR",6,0.5,,12
2020,"defense,interceptions",451,Jonathan Akins,Sophomore,"Madison County (Madison, FL)","(Madison, FL)",,5,0.4,,12
2020,"defense,interceptions",452,Randy  Kelley,Junior,Sullivan (IN),(IN),"WR, DB",5,0.4,88,12
2020,"defense,interceptions",453,Logan Moeller,Senior,Pierce (NE),(NE),"CB, WR",5,0.4,104,12
2020,"defense,interceptions",454,Cortez Slocum,Senior,"Union County (Lake Butler, FL)","(Lake Butler, FL)","WR, FS",5,0.4,100,12
2020,"defense,interceptions",455,Zack Oppriecht,Senior,"Summit Christian Academy (Lee's Summit, MO)","(Lee's Summit, MO)","SS, SB",5,0.4,163,12
2020,"defense,interceptions",456,Steven Parker,Senior,"Tampa Bay Tech (Tampa, FL)","(Tampa, FL)","S, CB",5,0.4,81,12
2020,"defense,interceptions",457,Brayden Payne,Senior,"Fort Wayne Concordia Lutheran (Fort Wayne, IN)","(Fort Wayne, IN)",DB,5,0.4,84,12
2020,"defense,interceptions",458,Quentin Smith,Junior,"West Sabine (Pineland, TX)","(Pineland, TX)","QB, SB",5,0.4,0,12
2020,"defense,interceptions",459,Aaron Gates,Sophomore,"Trinity Christian (Sharpsburg, GA)","(Sharpsburg, GA)","CB, WR",5,0.4,25,12
2020,"defense,interceptions",460,Braden Omary,Junior,Brilliant (AL),(AL),"WR, FS",5,0.4,,12
2020,"defense,interceptions",461,Trevor Locke,Sophomore,Quitman (AR),(AR),"WR, CB",5,0.4,22,12
2020,"defense,interceptions",462,Conner Grande,Senior,"Westlake (Saratoga Springs, UT)","(Saratoga Springs, UT)",DB,5,0.4,,12
2020,"defense,interceptions",463,Jeremiah Wilson,Junior,"Osceola (Kissimmee, FL)","(Kissimmee, FL)","FS, WR",5,0.4,22,12
2020,"defense,interceptions",464,Colton Williamson,Senior,Poteau (OK),(OK),"WR, CB",5,0.4,86,12
2020,"defense,interceptions",465,Sammy Brito,Senior,"Victoria West (Victoria, TX)","(Victoria, TX)",CB,5,0.4,88,12
2020,"defense,interceptions",466,Ethan Rainer,Sophomore,Grantsville (UT),(UT),,5,0.4,4,12
2020,"defense,interceptions",467,Koy Torres,Sophomore,Sundown (TX),(TX),"WR, LB",5,0.4,,12
2020,"defense,interceptions",468,Martel Hight,Sophomore,Rome (GA),(GA),"WR, DB",5,0.4,,12
2020,"defense,interceptions",469,Koa Sylvester,Sophomore,"Summit Academy (Bluffdale, UT)","(Bluffdale, UT)",WR,5,0.4,0,12
2020,"defense,interceptions",470,Amarai Orr,Senior,Cartersville (GA),(GA),"OLB, WR",5,0.4,106,12
2020,"defense,interceptions",471,Gus Morrison,Junior,"Ritchie County (Ellenboro, WV)","(Ellenboro, WV)","CB, WR",5,0.4,141,12
2020,"defense,interceptions",472,Michael Falatea,Sophomore,"Herriman (West Herriman, UT)","(West Herriman, UT)","FS, CB",5,0.4,35,12
2020,"defense,interceptions",473,Luke Detwiler,Senior,Lyndon (KS),(KS),,5,0.4,,12
2020,"defense,interceptions",475,Brandon Glover jr.,Senior,Needville (TX),(TX),QB,5,0.4,107,12
2020,"defense,interceptions",476,Kalil Girault,Senior,"V.R. Eaton (Fort Worth, TX)","(Fort Worth, TX)","CB, WR",5,0.4,98,12
2020,"defense,interceptions",477,Larry Bland,Senior,Martinsville (IN),(IN),CB,5,0.4,,12
2020,"defense,interceptions",478,Corey Platt jr.,Senior,"Little Rock Christian Academy (Little Rock, AR)","(Little Rock, AR)","WR, LB",5,0.4,,12
2020,"defense,interceptions",479,Jackson Fleming,Senior,Venice (FL),(FL),FS,5,0.4,112,12
2020,"defense,interceptions",480,Ethan Williams,Junior,Buffalo (TX),(TX),"RB, FS",5,0.4,11,13
2020,"defense,interceptions",481,Amar Thomas,Freshman,"Brooks County (Quitman, GA)","(Quitman, GA)","FS, SS",5,0.4,,13
2020,"defense,interceptions",482,Cal Janke,Junior,"Archbishop Bergan (Fremont, NE)","(Fremont, NE)","OLB, WR",5,0.4,61,13
2020,"defense,interceptions",483,Brandel Barrett,Senior,Canyon (TX),(TX),"WR, FS",5,0.4,,13
2020,"defense,interceptions",484,Jacob Berube,Senior,Windsor (MO),(MO),"WR, FS",5,0.4,29,13
2020,"defense,interceptions",485,Quanterrius Hughes-malone,Senior,Watertown (TN),(TN),"WR, CB",5,0.4,,13
2020,"defense,interceptions",486,Josiah Ward,Senior,Post (TX),(TX),"WR, CB",5,0.4,,13
2020,"defense,interceptions",487,Whit Carpenter,Senior,Blanchard (OK),(OK),"WR, CB",5,0.4,104,13
2020,"defense,interceptions",488,Jake Roberts,Junior,Elizabethton (TN),(TN),"WR, CB",5,0.4,39,14
2020,"defense,interceptions",489,Jax Crockett,Senior,"Westlake (Austin, TX)","(Austin, TX)","CB, WR",5,0.4,,14
2020,"defense,interceptions",490,Ja'darren Easley,Senior,"Peabody (Trenton, TN)","(Trenton, TN)","DB, WR",5,0.4,57,14
2020,"defense,interceptions",491,Michael Taaffe,Senior,"Westlake (Austin, TX)","(Austin, TX)",CB,5,0.4,,14
2020,"defense,interceptions",492,Caleb Williams,Junior,"Jesuit (Tampa, FL)","(Tampa, FL)","CB, FS",5,0.4,,14
2020,"defense,interceptions",493,Jabez Hudson,Senior,"Corpus Christi Veterans Memorial (Corpus Christi, TX)","(Corpus Christi, TX)","FS, SS",5,0.4,87,14
2020,"defense,interceptions",494,Brody Sharpe,Senior,Baker (FL),(FL),"QB, DB",5,0.4,,14
