file_year,category,rank,name,year,high_school,city_state,position,receivingyards,receivingyardspergame,yardspercatch,receivingnum,receivinglong,receivingtdnum,gamesplayed
2018,"offense,receiving",183,Carson Neel,Senior,Cedar Park (TX),(TX),"SB, FS",1210,100.8,14.9,81,80,11,12
2018,"offense,receiving",184,Arik Gilbert,Junior,Marietta (GA),(GA),"TE, DE",1210,110.0,13.8,88,51,14,11
2018,"offense,receiving",185,Colby Chenault,Senior,"Bayou Academy (Cleveland, MS)","(Cleveland, MS)","CB, WR",1209,100.8,18.0,67,75,14,12
2018,"offense,receiving",186,Jackson Allen,Senior,Marion (TX),(TX),"TE, WR",1209,100.8,17.5,69,,14,12
2018,"offense,receiving",187,Devin Johnson,Junior,"Springfield (Holland, OH)","(Holland, OH)","WR, QB",1205,109.5,18.3,66,99,17,11
2018,"offense,receiving",188,Raven Arrington,Senior,Taylorsville (MS),(MS),"WR, DB",1203,75.2,20.7,58,78,13,16
2018,"offense,receiving",189,Junior Alexander,Sophomore,"Kennedy Catholic (Burien, WA)","(Burien, WA)",WR,1197,133.0,16.9,71,33,10,9
2018,"offense,receiving",190,Camron Rothie,Senior,Hamilton (MT),(MT),"WR, CB",1195,108.6,15.1,79,79,21,11
2018,"offense,receiving",191,Thaddeaus Johnson,Senior,"West Brook (Beaumont, TX)","(Beaumont, TX)",WR,1193,74.6,20.9,57,51,11,16
2018,"offense,receiving",192,Jhari Patterson,Junior,"A.C. Reynolds (Asheville, NC)","(Asheville, NC)","WR, DB",1192,85.1,17.8,67,90,10,14
2018,"offense,receiving",193,Yemi Odugbesan,Senior,Taylorville (IL),(IL),WR,1191,99.3,21.7,55,97,15,12
2018,"offense,receiving",194,Seth Pressley,Junior,"Chestatee (Gainesville, GA)","(Gainesville, GA)","WR, SS",1189,118.9,14.7,81,80,7,10
2018,"offense,receiving",195,Drew Shoufler,Senior,"Bedford North Lawrence (Bedford, IN)","(Bedford, IN)","WR, DB",1188,108.0,21.6,55,81,16,11
2018,"offense,receiving",196,Joseph Forest,Senior,Mission Viejo (CA),(CA),"CB, WR",1188,99.0,18.6,64,73,12,12
2018,"offense,receiving",197,Brayden Vanslyke,Senior,"Tri-West Hendricks (Lizton, IN)","(Lizton, IN)","WR, CB",1186,91.2,20.8,57,77,18,13
2018,"offense,receiving",198,Jordan Kerley,Senior,"McNeil (Austin, TX)","(Austin, TX)","WR, CB",1185,118.5,15.8,75,72,12,10
2018,"offense,receiving",199,Sean Nolan,Senior,Laguna Beach (CA),(CA),"WR, FS",1184,98.7,16.9,70,63,18,12
2018,"offense,receiving",200,Kelvontay Dixon,Junior,Carthage (TX),(TX),,1184,91.1,15.2,78,28,9,13
2018,"offense,receiving",201,Jared Simpson,Senior,Vidalia (LA),(LA),"WR, DB",1183,91.0,18.5,64,95,22,13
2018,"offense,receiving",202,Truitt Tollett,Junior,"Shiloh Christian (Springdale, AR)","(Springdale, AR)","WR, FS",1183,84.5,15.4,77,64,13,14
2018,"offense,receiving",203,Ze'vian Capers,Junior,"Denmark (Alpharetta, GA)","(Alpharetta, GA)","WR, FS",1182,118.2,19.7,60,81,11,10
2018,"offense,receiving",204,Matt Greenwald,Senior,"Fairview (Boulder, CO)","(Boulder, CO)",WR,1181,118.1,19.7,60,81,12,10
2018,"offense,receiving",205,Metrius Fleming,Senior,"Elbert County (Elberton, GA)","(Elberton, GA)","WR, CB",1180,118.0,17.9,66,,,10
2018,"offense,receiving",206,Clayton Savinsky,Senior,North Fort Myers (FL),(FL),WR,1178,90.6,27.4,43,93,14,13
2018,"offense,receiving",207,Alex Schremmer,Junior,Great Bend (KS),(KS),WR,1178,107.1,19.6,60,84,15,11
2018,"offense,receiving",208,Hooper Thomas,Junior,Rosman (NC),(NC),"WR, DB",1178,98.2,14.4,82,76,11,12
2018,"offense,receiving",209,Malakai Brown,Junior,Hedgesville (WV),(WV),"WR, ATH",1176,98.0,20.6,57,90,10,12
2018,"offense,receiving",210,Keithlen Griffin,Senior,Pittsburg (TX),(TX),"WR, CB",1175,83.9,15.7,75,69,11,14
2018,"offense,receiving",211,Jaylon Griffin,Senior,Huntsville (TX),(TX),"WR, FS",1174,83.9,24.0,49,98,17,14
2018,"offense,receiving",212,Maurice Hampton,Senior,"Memphis University (Memphis, TN)","(Memphis, TN)","WR, DB",1174,97.8,21.7,54,80,12,12
2018,"offense,receiving",213,Tucker Goodfellow,Senior,Woods Cross (UT),(UT),"WR, K",1174,117.4,15.7,75,83,11,10
2018,"offense,receiving",214,Reese Smith,Junior,"Boyle County (Danville, KY)","(Danville, KY)","WR, DB",1173,97.8,22.1,53,93,20,12
2018,"offense,receiving",215,Joi Williams,Senior,"Cleveland (Clayton, NC)","(Clayton, NC)","WR, SS",1171,90.1,18.9,62,51,12,13
2018,"offense,receiving",216,Paxton Henrie,Senior,Milford (UT),(UT),"WR, CB",1170,97.5,19.8,59,84,25,12
2018,"offense,receiving",217,Jacob Gill,Sophomore,"Cardinal Gibbons (Raleigh, NC)","(Raleigh, NC)",WR,1170,97.5,15.8,74,50,18,12
2018,"offense,receiving",218,Lucas Vogt,Sophomore,"Bancroft-Rosalie/Lyons-Decatur Northeast (Bancroft, NE)","(Bancroft, NE)","QB, WR",1169,106.3,19.8,59,80,19,11
2018,"offense,receiving",219,Kevin Mcguire,Senior,Culver City (CA),(CA),WR,1169,77.9,16.9,69,75,18,15
2018,"offense,receiving",220,Domonique Mcbride,Senior,"West Port (Ocala, FL)","(Ocala, FL)",WR,1167,116.7,12.5,93,73,9,10
2018,"offense,receiving",221,Paul Amick,Senior,Boerne (TX),(TX),WR,1165,97.1,21.6,54,84,15,12
2018,"offense,receiving",222,Anderson Grover,Senior,"Downey (Modesto, CA)","(Modesto, CA)",WR,1164,97.0,15.9,73,80,15,12
2018,"offense,receiving",223,Jihad Marks,Junior,"Desert Edge (Goodyear, AZ)","(Goodyear, AZ)",WR,1163,89.5,17.9,65,88,15,13
2018,"offense,receiving",224,Angel Hidalgo,Senior,"Garfield (Los Angeles, CA)","(Los Angeles, CA)","WR, CB",1163,83.1,17.1,68,,8,14
2018,"offense,receiving",225,Ethan Bolingbroke,Senior,"Jordan (Sandy, UT)","(Sandy, UT)",WR,1162,105.6,12.4,94,59,8,11
2018,"offense,receiving",226,Dk Blaylock,Senior,New Deal (TX),(TX),WR,1161,82.9,22.8,51,,20,14
2018,"offense,receiving",227,Jaaron Hayek,Senior,"Wayne Hills (Wayne, NJ)","(Wayne, NJ)","WR, DB",1161,89.3,17.9,65,74,15,13
2018,"offense,receiving",228,Cade Eddington,Senior,Rochester (IL),(IL),"WR, FS",1159,96.6,19.3,60,83,11,12
2018,"offense,receiving",229,Quintin O'connell,Senior,New Canaan (CT),(CT),WR,1158,89.1,12.7,91,78,14,13
2018,"offense,receiving",230,Nathan Upham,Senior,"Skyridge (Lehi, UT)","(Lehi, UT)","WR, S",1157,96.4,21.4,54,88,13,12
2018,"offense,receiving",231,Jared Wayne,Senior,"Clearwater Academy International (Clearwater, FL)","(Clearwater, FL)",WR,1157,105.2,19.0,61,82,14,11
2018,"offense,receiving",232,Brian Jenkins,Senior,"Lafayette Jefferson (Lafayette, IN)","(Lafayette, IN)","WR, CB",1157,105.2,17.0,68,84,20,11
2018,"offense,receiving",233,Christian Irons,Senior,Waterloo (AL),(AL),"WR, CB",1156,96.3,31.2,37,75,15,12
2018,"offense,receiving",234,Tyler Shorter,Senior,"North Panola (Sardis, MS)","(Sardis, MS)","CB, WR",1154,82.4,22.6,51,,11,14
2018,"offense,receiving",235,Joey Pendarvis,Senior,"South Lake (Groveland, FL)","(Groveland, FL)",WR,1154,128.2,16.0,72,,7,9
2018,"offense,receiving",236,Garrett Wilson,Senior,"Lake Travis (Austin, TX)","(Austin, TX)","WR, CB",1151,104.6,16.4,70,87,19,11
2018,"offense,receiving",237,Peyton Burke,Junior,Union (MO),(MO),WR,1150,127.8,17.4,66,81,11,9
2018,"offense,receiving",238,Christian Roland-wallace,Senior,"Knight (Palmdale, CA)","(Palmdale, CA)","FS, WR",1150,104.5,16.7,69,76,14,11
2018,"offense,receiving",239,Bryan Martinez,Senior,Montebello (CA),(CA),WR,1148,104.4,19.8,58,75,10,11
2018,"offense,receiving",240,Jay Wilkerson,Junior,"Midlothian Heritage (Midlothian, TX)","(Midlothian, TX)","WR, DB",1148,88.3,18.2,63,86,17,13
2018,"offense,receiving",241,"Dayron ""fat cat"" johnson",Senior,Springfield (TN),(TN),"SB, CB",1146,95.5,22.5,51,78,15,12
2018,"offense,receiving",242,Mason Mangum,Junior,"Westlake (Austin, TX)","(Austin, TX)","WR, CB",1146,76.4,20.8,55,99,17,15
2018,"offense,receiving",243,Derez Tipler,Senior,East Prairie (MO),(MO),"RB, SB",1145,114.5,27.3,42,43,9,10
2018,"offense,receiving",244,Ty James,Senior,"Greater Atlanta Christian (Norcross, GA)","(Norcross, GA)","WR, FS",1145,95.4,23.4,49,,13,12
2018,"offense,receiving",245,Jonah Gomez,Senior,Wilsonville (OR),(OR),"RB, LB",1145,88.1,19.4,59,90,15,13
2018,"offense,receiving",246,Max Baker,Senior,"Ramapo (Franklin Lakes, NJ)","(Franklin Lakes, NJ)","WR, CB",1143,87.9,15.7,73,76,13,13
2018,"offense,receiving",247,Colten Foster,Senior,"Liberty (Mountain View, MO)","(Mountain View, MO)","WR, FS",1143,103.9,15.0,76,68,16,11
2018,"offense,receiving",248,Travion Brown,Senior,"Linfield Christian (Temecula, CA)","(Temecula, CA)","WR, OLB",1142,81.6,25.4,45,84,22,14
2018,"offense,receiving",249,Victor Duran,Junior,Santa Paula (CA),(CA),"WR, CB",1140,103.6,20.7,55,81,12,11
2018,"offense,receiving",250,Eli Wilson,Junior,"Wren (Piedmont, SC)","(Piedmont, SC)",WR,1140,87.7,19.0,60,88,12,13
2020,"offense,receiving",351,Max Minor,Senior,"Chaparral (Scottsdale, AZ)","(Scottsdale, AZ)",WR,866,108.3,18.4,47,,9,8
2020,"offense,receiving",352,Shazz Preston,Junior,St. James (LA),(LA),"WR, FS",865,78.6,17.3,50,80,9,11
2020,"offense,receiving",353,Izayah Fletcher,Sophomore,Hartselle (AL),(AL),WR,865,78.6,17.0,51,57,7,11
2020,"offense,receiving",354,Jeffery Williams,Senior,Prescott (AR),(AR),"QB, WR",864,86.4,33.2,26,75,9,10
2020,"offense,receiving",355,Brady Blackwell,Senior,Branson (MO),(MO),WR,864,78.5,14.9,58,83,8,11
2020,"offense,receiving",356,Luke Nicklos,Senior,"Westlake (Austin, TX)","(Austin, TX)",WR,864,66.5,13.7,63,24,12,13
2020,"offense,receiving",357,Shy Deary,Senior,"Permian (Odessa, TX)","(Odessa, TX)",WR,863,78.5,28.8,30,79,17,11
2020,"offense,receiving",358,Owen Wetherill,Senior,"Hardin Northern (Dola, OH)","(Dola, OH)","SB, FS",863,86.3,20.1,43,,14,10
2020,"offense,receiving",359,Jack Clinkenbeard,Senior,"Glendale (Springfield, MO)","(Springfield, MO)",WR,863,71.9,11.8,73,50,14,12
2020,"offense,receiving",360,Marcus Hardy Jr.,Senior,Merrillville (IN),(IN),WR,862,86.2,27.8,31,,11,10
2020,"offense,receiving",361,Robbie Jeng,Senior,"Round Rock Westwood (Austin, TX)","(Austin, TX)",QB,862,107.8,15.7,55,96,11,8
2020,"offense,receiving",362,Talmage Handley,Senior,"Corner Canyon (Draper, UT)","(Draper, UT)","WR, LS",861,66.2,21.5,40,84,17,13
2020,"offense,receiving",363,Brody Swafford,Senior,"Walker Valley (Cleveland, TN)","(Cleveland, TN)","WR, FS",859,85.9,17.9,48,75,11,10
2020,"offense,receiving",364,Elijah Spencer,Senior,"Dutch Fork (Irmo, SC)","(Irmo, SC)","WR, FS",858,85.8,19.5,44,70,12,10
2020,"offense,receiving",365,Brandon Watkins,Senior,"Northeast (Macon, GA)","(Macon, GA)","CB, FS",857,85.7,22.6,38,,11,10
2020,"offense,receiving",366,Corban Cleveland ,Senior,"Rockwall-Heath (Rockwall, TX)","(Rockwall, TX)",WR,857,71.4,11.4,75,43,13,12
2020,"offense,receiving",367,Isaiah Newcombe,Senior,"Casteel (Queen Creek, AZ)","(Queen Creek, AZ)","WR, CB",857,95.2,11.1,77,90,7,9
2020,"offense,receiving",368,Deonte Jones,Senior,"Indianapolis Lutheran (Indianapolis, IN)","(Indianapolis, IN)","WR, CB",856,77.8,18.2,47,74,11,11
2020,"offense,receiving",369,Javon Tracy,Junior,"Decatur Central (Indianapolis, IN)","(Indianapolis, IN)","RB, WR",856,77.8,17.8,48,47,12,11
2020,"offense,receiving",370,Luke Peterson,Junior,Burleson (TX),(TX),"WR, SB",855,106.9,20.4,42,88,16,8
2020,"offense,receiving",371,Lonnie Adams,Senior,"Castleberry (Fort Worth, TX)","(Fort Worth, TX)","WR, OLB",854,94.9,18.6,46,91,10,9
2020,"offense,receiving",372,Jared Brown,Senior,"Parkview (Lilburn, GA)","(Lilburn, GA)","WR, CB",854,71.2,17.1,50,89,12,12
2020,"offense,receiving",373,Coy Eakin,Junior,Stephenville (TX),(TX),"WR, FS",854,71.2,16.4,52,66,7,12
2020,"offense,receiving",374,Logen Walker,Senior,Mountain Home (AR),(AR),"QB, WR",853,71.1,18.5,46,,9,12
2020,"offense,receiving",375,Anthony Bilotta,Senior,Cedar Grove (NJ),(NJ),"WR, CB",853,106.6,15.5,55,63,12,8
2020,"offense,receiving",376,Cory Ferriera,Senior,"Coronado (Lubbock, TX)","(Lubbock, TX)",WR,853,77.5,15.2,56,61,13,11
2020,"offense,receiving",377,Blake Youngblood,Junior,"Parish Episcopal (Dallas, TX)","(Dallas, TX)","WR, DB",853,77.5,13.5,63,,10,11
2020,"offense,receiving",378,Stone Mcknight,Senior,"Walton (Marietta, GA)","(Marietta, GA)",TE,852,77.5,17.4,49,54,7,11
2020,"offense,receiving",379,Cooper Black,Junior,"San Juan (Blanding, UT)","(Blanding, UT)",,851,70.9,14.7,58,82,14,12
2020,"offense,receiving",380,Reagan Ealy,Senior,Plant City (FL),(FL),WR,850,94.4,18.9,45,67,7,9
2020,"offense,receiving",381,Dylan Fortenberry,Senior,"Brookhaven Academy (Brookhaven, MS)","(Brookhaven, MS)",,850,70.8,14.7,58,50,8,12
2020,"offense,receiving",382,Matthew Lindquist,Senior,Graham (TX),(TX),WR,849,65.3,17.7,48,70,9,13
2020,"offense,receiving",383,Cade Olsen,Junior,Spanish Fork (UT),(UT),"WR, K",849,70.8,16.0,53,62,6,12
2020,"offense,receiving",384,Collin Matteson,Junior,"Oklahoma Christian (Edmond, OK)","(Edmond, OK)",SS,847,70.6,20.2,42,,12,12
2020,"offense,receiving",385,Jeremy Conway,Junior,"Chambers Academy (LaFayette, AL)","(LaFayette, AL)","WR, CB",846,65.1,20.1,42,,5,13
2020,"offense,receiving",386,Alan O'neal,Senior,Cuba (MO),(MO),"WR, CB",846,84.6,19.2,44,83,7,10
2020,"offense,receiving",387,Sebastian Vargas,Senior,Oviedo (FL),(FL),"WR, FS",846,84.6,16.0,53,45,9,10
2020,"offense,receiving",388,Keshawn Brown,Senior,"Champagnat Catholic (Hialeah, FL)","(Hialeah, FL)",WR,845,70.4,22.2,38,90,12,12
2020,"offense,receiving",389,Blake Austin,Senior,New Palestine (IN),(IN),"WR, FS",845,84.5,15.6,54,70,8,10
2020,"offense,receiving",390,Judah Tomb,Senior,"Central York (York, PA)","(York, PA)","WR, SS",844,76.7,16.9,50,82,12,11
2020,"offense,receiving",391,Bruin Fleischmann,Junior,"Century (Pocatello, ID)","(Pocatello, ID)","ATH, QB",843,76.6,18.3,46,95,15,11
2020,"offense,receiving",392,Cooper Meador,Junior,Eldorado (TX),(TX),"WR, FS",842,84.2,22.8,37,80,11,10
2020,"offense,receiving",393,Ketron Jackson Jr.,Senior,Royse City (TX),(TX),WR,842,93.6,20.5,41,98,10,9
2020,"offense,receiving",394,Kylen Wells,Senior,Blytheville (AR),(AR),"OLB, WR",842,84.2,19.6,43,88,8,10
2020,"offense,receiving",395,Malachi Mizysak,Senior,"Glendale Prep Academy (Glendale, AZ)","(Glendale, AZ)","WR, OLB",840,105.0,17.5,48,70,13,8
2020,"offense,receiving",396,Ian Finch,Junior,"Hellgate (Missoula, MT)","(Missoula, MT)","WR, FS",840,120.0,16.2,52,43,7,7
2020,"offense,receiving",397,Kameron Allen,Senior,"North Forney (Forney, TX)","(Forney, TX)","WR, TE",839,76.3,18.6,45,76,8,11
2020,"offense,receiving",398,Riley Pechacek,Sophomore,Boerne (TX),(TX),WR,838,69.8,15.8,53,79,9,12
2020,"offense,receiving",399,Jordan Turner,Junior,"Fort Wayne North Side (Fort Wayne, IN)","(Fort Wayne, IN)",WR,838,76.2,13.3,63,,7,11
2020,"offense,receiving",400,Drew Kochman,Senior,"Homer-Center (Homer City, PA)","(Homer City, PA)","WR, FS",837,104.6,23.9,35,,15,8
2020,"offense,receiving",401,Antonio Williams,Junior,"Dutch Fork (Irmo, SC)","(Irmo, SC)","WR, QB",837,83.7,16.4,51,83,8,10
2020,"offense,receiving",402,Christian Ramirez,Junior,Dublin (TX),(TX),,836,92.9,16.4,51,94,8,9
2020,"offense,receiving",403,Carlos Estronza,Senior,"Holy Trinity Episcopal Academy (Melbourne, FL)","(Melbourne, FL)","OLB, RB",836,92.9,15.2,55,50,5,9
2020,"offense,receiving",404,Alex Riddle,Junior,"Riverside (Greer, SC)","(Greer, SC)",WR,835,139.2,22.0,38,36,10,6
2020,"offense,receiving",405,Lane Ellison,Senior,"Mid-Buchanan (Faucett, MO)","(Faucett, MO)",,834,59.6,26.1,32,,12,14
2020,"offense,receiving",406,Gabe Benyard,Senior,"Irwin County (Ocilla, GA)","(Ocilla, GA)","CB, RB",834,59.6,25.3,33,80,9,14
2020,"offense,receiving",407,"Michael Murray, jr.",Senior,Lampasas (TX),(TX),"WR, SS",834,83.4,20.3,41,90,15,10
2020,"offense,receiving",408,Tristan Wiley,Junior,"Ouachita Christian (Monroe, LA)","(Monroe, LA)","WR, CB",834,83.4,18.1,46,84,4,10
2020,"offense,receiving",409,Preston Terrell,Senior,Brownsburg (IN),(IN),WR,834,83.4,15.4,54,53,7,10
2020,"offense,receiving",410,Tommy Hauser,Senior,Post Falls (ID),(ID),"WR, RB",834,92.7,12.3,68,65,8,9
2020,"offense,receiving",411,Jaiden Klemundt,Senior,Hamilton (MT),(MT),"WR, CB",833,83.3,15.1,55,44,9,10
2020,"offense,receiving",412,Reagan Cochran,Senior,Canadian (TX),(TX),"TE, LB",832,55.5,17.7,47,52,13,15
2020,"offense,receiving",413,Jake Eversole,Senior,Kenton (OH),(OH),CB,832,138.7,15.1,55,,7,6
2020,"offense,receiving",414,Caleb Johnson,Junior,Longmont (CO),(CO),WR,832,138.7,10.8,77,80,4,6
2020,"offense,receiving",415,Jacobi Moore,Senior,"Harrison Central (Gulfport, MS)","(Gulfport, MS)",WR,831,118.7,19.3,43,62,10,7
2020,"offense,receiving",416,Jordan Woodberry,Senior,Huntsville (TX),(TX),WR,830,75.5,17.7,47,79,9,11
2020,"offense,receiving",417,Mason Tucci,Junior,"Sandy Valley (Magnolia, OH)","(Magnolia, OH)","WR, CB",830,83.0,16.9,49,,8,10
2020,"offense,receiving",418,Rishon Spencer,Junior,Duluth (GA),(GA),WR,829,82.9,19.7,42,74,8,10
2020,"offense,receiving",419,Hunter  Styles,Senior,"Blue Ridge (Greer, SC)","(Greer, SC)",WR,829,118.4,18.8,44,,6,7
2020,"offense,receiving",420,Trevor Locke,Sophomore,Quitman (AR),(AR),"WR, CB",829,69.1,13.0,64,,8,12
2020,"offense,receiving",421,J?kalon Carter,Senior,"Braswell (Little Elm, TX)","(Little Elm, TX)","WR, CB",825,82.5,15.3,54,84,8,10
2020,"offense,receiving",422,Steven Ressler,Senior,Bedford (PA),(PA),"QB, FS",824,68.7,15.3,54,,10,12
2020,"offense,receiving",423,Denylon Morrissette,Junior,"Brookwood (Snellville, GA)","(Snellville, GA)",WR,824,91.6,13.1,63,77,7,9
2020,"offense,receiving",424,Nathan Suaste,Senior,"Hunter (West Valley City, UT)","(West Valley City, UT)",WR,823,82.3,15.2,54,44,10,10
2020,"offense,receiving",425,Blake Durham,Senior,Pike Road (AL),(AL),WR,822,82.2,19.6,42,63,8,10
2020,"offense,receiving",426,Isaac Visser,Senior,"Skyline (Salt Lake City, UT)","(Salt Lake City, UT)","CB, WR",821,82.1,17.5,47,59,14,10
2020,"offense,receiving",427,Jacob Trimble,Sophomore,"Fort Worth Christian (North Richland Hills, TX)","(North Richland Hills, TX)",WR,820,91.1,24.1,34,56,8,9
2020,"offense,receiving",428,Sam Phillips,Senior,Cartersville (GA),(GA),"WR, DB",820,63.1,12.6,65,53,5,13
2020,"offense,receiving",429,Davis Mallinger,Senior,Cocoa (FL),(FL),WR,818,81.8,16.7,49,65,7,10
2020,"offense,receiving",430,Mossiah Carter,Senior,"Mountain View (Lawrenceville, GA)","(Lawrenceville, GA)","WR, DB",818,81.8,13.2,62,69,9,10
2020,"offense,receiving",431,Hudson Manwaring,Senior,"Skyline (Salt Lake City, UT)","(Salt Lake City, UT)","WR, CB",817,81.7,19.0,43,61,9,10
2020,"offense,receiving",432,One Williams,Junior,"Northside Christian (St. Petersburg, FL)","(St. Petersburg, FL)",,816,68.0,21.5,38,,10,12
2020,"offense,receiving",433,Ashton Jeanty,Junior,"Lone Star (Frisco, TX)","(Frisco, TX)","SS, OLB",816,74.2,14.8,55,56,7,11
2020,"offense,receiving",434,Colston Loveland,Junior,Gooding (ID),(ID),"TE, DE",816,81.6,11.8,69,40,5,10
2020,"offense,receiving",435,Jason Gaines,Senior,"Bowie (Austin, TX)","(Austin, TX)","WR, CB",815,116.4,16.6,49,68,10,7
2020,"offense,receiving",436,Grant Page,Junior,"Fairview (Boulder, CO)","(Boulder, CO)",WR,815,116.4,14.1,58,61,9,7
2020,"offense,receiving",437,"Osburn, Caleb",Senior,Viera (FL),(FL),WR,814,90.4,24.7,33,,6,9
2020,"offense,receiving",438,Isaiah Sategna,Junior,Fayetteville (AR),(AR),WR,814,90.4,19.9,41,,7,9
2020,"offense,receiving",439,Adarrius Harshaw,Junior,"Cherokee (Canton, GA)","(Canton, GA)","WR, DB",814,90.4,17.3,47,69,7,9
2020,"offense,receiving",440,Anthony Little,Sophomore,"Noxubee County (Macon, MS)","(Macon, MS)",WR,814,74.0,16.0,51,65,4,11
2020,"offense,receiving",441,Julius Perez,Senior,"Lyman (Longwood, FL)","(Longwood, FL)",WR,813,81.3,17.3,47,,8,10
2020,"offense,receiving",442,De'coldest Crawford,Junior,"Green Oaks (Shreveport, LA)","(Shreveport, LA)",WR,813,90.3,16.3,50,55,6,9
2020,"offense,receiving",443,Jaylin Hayward,Senior,"First Baptist School (Charleston, SC)","(Charleston, SC)",WR,812,101.5,33.8,24,89,9,8
2020,"offense,receiving",444,Garrett Ellender,Senior,Lindsay (TX),(TX),WR,812,67.7,15.9,51,50,6,12
2020,"offense,receiving",445,Arterious Miller,Senior,Taylorsville (MS),(MS),,811,73.7,23.2,35,75,12,11
2020,"offense,receiving",446,Jojo Johnson,Senior,Merrillville (IN),(IN),ATH,810,73.6,18.4,44,,9,11
2020,"offense,receiving",447,Noah Southern,Senior,Carl Junction (MO),(MO),"MLB, FB",810,67.5,15.0,54,,,12
2020,"offense,receiving",448,Blake Buxton,Senior,Lamar (CO),(CO),"WR, CB",809,89.9,26.1,31,62,11,9
2020,"offense,receiving",449,Ethan Burford,Senior,"Central Clarion [Clarion/Clarion-Limestone/North Clarion] (Clarion, PA)","(Clarion, PA)","WR, DB",809,115.6,21.9,37,85,10,7
2020,"offense,receiving",451,Noah Copeland,Senior,Kirksville (MO),(MO),"WR, MLB",809,73.5,9.7,83,,7,11
2020,"offense,receiving",452,Nixon Dayley,Senior,Clearfield (UT),(UT),"WR, FS",808,80.8,19.2,42,78,7,10
2020,"offense,receiving",453,Jordan Hudson,Junior,Garland (TX),(TX),"WR, DB",808,101.0,16.8,48,,10,8
2020,"offense,receiving",454,Omarion Miller,Sophomore,"North Caddo (Vivian, LA)","(Vivian, LA)","WR, DB",807,100.9,27.8,29,78,8,8
2020,"offense,receiving",455,Cade Morgan,Junior,Columbia Falls (MT),(MT),"WR, LB",807,89.7,17.5,46,50,6,9
2020,"offense,receiving",456,Kam Robinson,Senior,White Hall (AR),(AR),"WR, FS",807,62.1,13.7,59,,12,13
2020,"offense,receiving",457,Brady Burnett,Senior,Russellville (AR),(AR),WR,807,73.4,11.4,71,46,5,11
2020,"offense,receiving",458,Jovesa Damuni,Senior,"Ridgeline (Millville, UT)","(Millville, UT)",RB,806,73.3,18.3,44,,7,11
2020,"offense,receiving",459,Greg Gaines III,Junior,"Tampa Bay Tech (Tampa, FL)","(Tampa, FL)","WR, FS",804,67.0,18.7,43,64,13,12
2020,"offense,receiving",460,Kennard  Miller,Senior,"Northside Methodist Academy (Dothan, AL)","(Dothan, AL)",,804,80.4,14.9,54,81,10,10
2020,"offense,receiving",461,Jayden Collins,Junior,Powell (TN),(TN),WR,802,80.2,20.6,39,,10,10
2020,"offense,receiving",462,Zach Atkins,Junior,"Blue Valley Southwest (Overland Park, KS)","(Overland Park, KS)",WR,802,114.6,19.1,42,76,7,7
2020,"offense,receiving",463,Jalen Spicer,Senior,"Jones (Beeville, TX)","(Beeville, TX)","RB, WR",802,80.2,19.1,42,80,11,10
2020,"offense,receiving",464,Danya Brooks,Senior,"Jackson Christian (Jackson, TN)","(Jackson, TN)","WR, LS",802,72.9,18.7,43,72,6,11
2020,"offense,receiving",465,Marcus Diles,Senior,"Rudder (Bryan, TX)","(Bryan, TX)","WR, CB",802,80.2,16.7,48,45,4,10
2020,"offense,receiving",466,Cooper Rusk,Junior,"Nordonia (Macedonia, OH)","(Macedonia, OH)","WR, OLB",802,80.2,14.6,55,75,8,10
