file_year,category,rank,name,year,high_school,city_state,position,totaltdnum,rushingtdnum,receivingtdnum,fumblereturnedtdnum,intreturnedtdnum,puntreturnedtdnum,kickoffreturnedtdnum,tdspergame,gamesplayed
2018,"offense,touchdowns",455,Tyler Dittmer,Senior,Gulf Breeze (FL),(FL),RB,25,25,,,,,,2.5,10
2018,"offense,touchdowns",456,Maurice Hutchinson,Senior,"Parkway Christian (Sterling Heights, MI)","(Sterling Heights, MI)","RB, LB",25,20,5,,,,,2.5,10
2018,"offense,touchdowns",457,Trey Kiser,Senior,Sulphur (OK),(OK),"RB, MLB",25,24,1,0,0,,,2.5,10
2018,"offense,touchdowns",458,Myles Price,Junior,The Colony (TX),(TX),"RB, CB",25,7,15,,,1,2,2.5,10
2018,"offense,touchdowns",459,Calvin Stringer,Sophomore,Sneads (FL),(FL),"RB, DB",25,24,1,,,,,2.5,10
2018,"offense,touchdowns",460,Jean Alvarez,Senior,Union City (NJ),(NJ),"RB, LB",25,25,,,,,,2.5,10
2018,"offense,touchdowns",461,Philip Bangura,Junior,"Gateway (Kissimmee, FL)","(Kissimmee, FL)","RB, SS",25,19,4,,1,1,,2.5,10
2018,"offense,touchdowns",462,Nick Johnson,Senior,"The Webb Schools (Claremont, CA)","(Claremont, CA)",ATH,25,17,4,,3,1,,2.5,10
2018,"offense,touchdowns",463,Peyton Brones,Junior,"Colorado Springs Christian (Colorado Springs, CO)","(Colorado Springs, CO)","MLB, FB",25,24,1,,,,,2.3,11
2018,"offense,touchdowns",464,Jose Devoux,Sophomore,Holtville (CA),(CA),"RB, CB",25,25,,,,,,2.3,11
2018,"offense,touchdowns",465,Montez Bradley,Senior,"Waverly Central (Waverly, TN)","(Waverly, TN)","RB, MLB",25,25,,,,,,2.3,11
2018,"offense,touchdowns",466,Elelyon Noa,Junior,"Helix (La Mesa, CA)","(La Mesa, CA)","RB, SS",25,25,,,,,,2.3,11
2018,"offense,touchdowns",467,Chris Weaver,Junior,"Odyssey Institute (Buckeye, AZ)","(Buckeye, AZ)","RB, S",25,23,2,,,,,2.3,11
2018,"offense,touchdowns",468,Teven Mckelvey,Junior,"Gardner-Edgerton (Gardner, KS)","(Gardner, KS)","QB, WR",25,23,2,,,,,2.3,11
2018,"offense,touchdowns",469,Justin Brown,Senior,"Miami East (Casstown, OH)","(Casstown, OH)","RB, FS",25,16,6,1,1,1,,2.3,11
2018,"offense,touchdowns",470,Preston Blain,Senior,"Glacier (Kalispell, MT)","(Kalispell, MT)","RB, MLB",25,24,0,,,,,2.3,11
2018,"offense,touchdowns",471,Malcolm Wilson,Junior,"North Rowan (Spencer, NC)","(Spencer, NC)","RB, SB",25,25,,,,,,2.3,11
2018,"offense,touchdowns",472,Blake Delacruz,Senior,"Parkview (Springfield, MO)","(Springfield, MO)","RB, FS",25,24,1,,,,,2.3,11
2018,"offense,touchdowns",473,Deonte Banks,Senior,Edgewood (MD),(MD),"WR, CB",25,24,,,1,,,2.3,11
2018,"offense,touchdowns",474,Rolous Frazier III,Senior,"The First Academy (Orlando, FL)","(Orlando, FL)","RB, S",25,21,2,,,1,1,2.3,11
2018,"offense,touchdowns",475,J.d. Hart,Senior,Peyton (CO),(CO),"WR, CB",25,21,4,,,,,2.3,11
2018,"offense,touchdowns",476,Tyson Chisholm,Senior,"South Sevier (Monroe, UT)","(Monroe, UT)","MLB, RB",25,23,,,2,,,2.3,11
2018,"offense,touchdowns",477,Seth Mcgowan,Junior,"Poteet (Mesquite, TX)","(Mesquite, TX)","RB, FS",25,25,,,,,,2.3,11
2018,"offense,touchdowns",478,Taitum Brumfield,Senior,Elma (WA),(WA),"RB, MLB",25,23,2,,,,,2.3,11
2018,"offense,touchdowns",479,Jake Shaver,Senior,"Jordan (Sandy, UT)","(Sandy, UT)","RB, WR",25,23,2,,,,,2.3,11
2018,"offense,touchdowns",480,Xaylon Falls,Junior,"Harmony Grove (Camden, AR)","(Camden, AR)","RB, CB",25,18,2,,,1,4,2.3,11
2018,"offense,touchdowns",481,Jayden Gordon,Senior,"Foothill (Palo Cedro, CA)","(Palo Cedro, CA)","QB, DB",25,24,,1,,,,2.1,12
2018,"offense,touchdowns",482,Emmanuel Gomes,Senior,Woonsocket (RI),(RI),"RB, OLB",25,23,2,,,,0,2.1,12
2018,"offense,touchdowns",483,Brock Richardson,Junior,"Churchill County (Fallon, NV)","(Fallon, NV)","WR, DB",25,10,14,,1,,,2.1,12
2018,"offense,touchdowns",484,Corey Russell,Senior,Elizabethton (TN),(TN),"RB, QB",25,15,10,0,0,0,0,2.1,12
2018,"offense,touchdowns",485,Desean Crawford,Senior,"Lincoln (San Francisco, CA)","(San Francisco, CA)","RB, OLB",25,25,,,,,,2.1,12
2018,"offense,touchdowns",486,Christian Salibo,Senior,"Tri-City Christian (Vista, CA)","(Vista, CA)","RB, SS",25,21,4,0,0,0,2,2.1,12
2018,"offense,touchdowns",487,Austin Douglas,Senior,"Mount Vernon Presbyterian (Atlanta, GA)","(Atlanta, GA)","RB, OLB",25,17,8,,,,,2.1,12
2018,"offense,touchdowns",488,Cody Brown,Sophomore,"Parkview (Lilburn, GA)","(Lilburn, GA)","RB, OLB",25,25,,,,,,2.1,12
2018,"offense,touchdowns",489,Paxton Henrie,Senior,Milford (UT),(UT),"WR, CB",25,,25,,,,,2.1,12
2018,"offense,touchdowns",490,Dustan Ellison,Sophomore,"Serra (San Diego, CA)","(San Diego, CA)","RB, FS",25,23,2,,,,1,2.1,12
2018,"offense,touchdowns",491,Bryce Desjardins,Senior,"Fairview (Boulder, CO)","(Boulder, CO)",WR,25,3,21,,1,,,2.1,12
2018,"offense,touchdowns",492,Kameron Booker,Senior,"Jonesboro-Hodge (Jonesboro, LA)","(Jonesboro, LA)","RB, CB",25,16,8,,,,1,2.1,12
2018,"offense,touchdowns",493,Michael Cox,Junior,"Holy Innocents Episcopal (Atlanta, GA)","(Atlanta, GA)","RB, DE",25,25,,,,,,2.1,12
2018,"offense,touchdowns",494,Rodrigues Clark,Senior,Starkville (MS),(MS),RB,25,23,2,,,,,2.1,12
2018,"offense,touchdowns",495,Everett Johnson,Senior,Bluffton (IN),(IN),,25,25,,,,,,2.1,12
2018,"offense,touchdowns",496,Kaedin Robinson,Senior,"Christ School (Arden, NC)","(Arden, NC)","WR, RB",25,1,23,,,1,,2.1,12
2018,"offense,touchdowns",497,Marcus Clarke,Junior,Winter Park (FL),(FL),"WR, SS",25,,21,,2,2,,2.1,12
2018,"offense,touchdowns",498,Jordan Billingsley,Senior,"Grandview (Aurora, CO)","(Aurora, CO)",,25,24,1,,,,0,1.9,13
2018,"offense,touchdowns",499,Jon Nuschy,Senior,La Junta (CO),(CO),"QB, SS",25,24,,0,0,1,,1.9,13
2018,"offense,touchdowns",500,Lucas Meredith,Sophomore,Burlingame (CA),(CA),"RB, DE",25,22,2,,,,1,1.9,13
2020,"offense,touchdowns",2,Treyvion Holly,Sophomore,"Union Parish (Farmerville, LA)","(Farmerville, LA)","RB, WR",48,44,2,,,1,1,4.0,12
2020,"offense,touchdowns",3,Dalton Witherspoon,Junior,Windsor (MO),(MO),"CB, RB",45,34,10,,1,,,3.0,15
2020,"offense,touchdowns",4,Nate Lockert,Senior,"Woodland (Fairfax, OK)","(Fairfax, OK)","QB, SS",40,37,2,0,0,1,2,2.9,14
2020,"offense,touchdowns",5,Ernest Ceasar,Senior,"East Chambers (Winnie, TX)","(Winnie, TX)","RB, FS",39,33,2,1,1,2,,3.5,11
2020,"offense,touchdowns",6,Austin Worthen,Senior,Glen Rose (TX),(TX),"QB, S",38,22,,,,,,3.8,10
2020,"offense,touchdowns",7,Taj Colom II,Senior,Walnut (MS),(MS),"SB, WR",38,31,3,,,,,3.5,11
2020,"offense,touchdowns",8,Erik Mccarty,Sophomore,McAlester (OK),(OK),"QB, SS",38,34,3,,1,,,2.9,13
2020,"offense,touchdowns",9,Gage Key,Senior,"Hubbertville (Fayette, AL)","(Fayette, AL)","QB, RB",37,37,,,,,,3.1,12
2020,"offense,touchdowns",10,Trevion Sneed,Senior,Mineola (TX),(TX),"RB, DE",37,36,,,1,,,2.8,13
2020,"offense,touchdowns",11,Zach Hrbacek,Senior,Troy (TX),(TX),"RB, CB",36,34,1,,,,1,4.5,8
2020,"offense,touchdowns",12,Griffin Swinea,Senior,"Davidson Academy (Nashville, TN)","(Nashville, TN)","RB, SS",36,34,2,,,,,3.0,12
2020,"offense,touchdowns",13,Jaylen Nobles,Junior,Slocomb (AL),(AL),"RB, DB",36,27,8,,1,,,3.0,12
2020,"offense,touchdowns",14,Braylin Presley,Junior,Bixby (OK),(OK),RB,35,25,10,,,,,3.2,11
2020,"offense,touchdowns",15,Eli Larson,Senior,St. Paul (NE),(NE),"OLB, FB",35,31,3,,,,1,2.9,12
2020,"offense,touchdowns",16,Andrew Miller,Junior,"Harding Academy (Searcy, AR)","(Searcy, AR)",MLB,35,26,9,,,,,2.9,12
2020,"offense,touchdowns",17,Marquis Crosby,Senior,"Presbyterian Christian (Hattiesburg, MS)","(Hattiesburg, MS)","RB, OLB",35,34,1,,,,,2.7,13
2020,"offense,touchdowns",18,Xavier Wishert,Junior,"Jim Ned (Tuscola, TX)","(Tuscola, TX)","RB, LB",35,33,,,,,2,2.5,14
2020,"offense,touchdowns",19,Omari Arnold,Junior,"Brooks County (Quitman, GA)","(Quitman, GA)","RB, QB",35,26,6,,,3,,2.5,14
2020,"offense,touchdowns",20,Caden Woodall,Senior,"Stevenson (Livonia, MI)","(Livonia, MI)","RB, FS",34,34,0,,,,,4.3,8
2020,"offense,touchdowns",21,Jacob Cisneros,Senior,"Boulder Creek (Anthem, AZ)","(Anthem, AZ)","RB, SS",34,21,10,,,,3,3.4,10
2020,"offense,touchdowns",22,Devontae Causey,Senior,Millry (AL),(AL),RB,34,30,3,,,,1,3.4,10
2020,"offense,touchdowns",23,Jaylon Glover,Junior,"Lake Gibson (Lakeland, FL)","(Lakeland, FL)",RB,34,31,3,,,,,3.1,11
2020,"offense,touchdowns",24,Dakota Wilson,Junior,Marionville (MO),(MO),"RB, MLB",34,33,1,,,,,3.1,11
2020,"offense,touchdowns",25,Corey Kiner,Senior,"Roger Bacon (Cincinnati, OH)","(Cincinnati, OH)",RB,34,32,1,,,,1,3.1,11
2020,"offense,touchdowns",26,Daylon Powell,Senior,Hoxie (AR),(AR),QB,34,34,,,,,,2.8,12
2020,"offense,touchdowns",27,Baron Huebler,Senior,"Roncalli (Indianapolis, IN)","(Indianapolis, IN)",RB,34,32,2,,,,,2.4,14
2020,"offense,touchdowns",28,Hayze Hufstedler,Senior,Canadian (TX),(TX),"RB, FS",34,31,3,1,,,1,2.3,15
2020,"offense,touchdowns",29,Howard Russell,Senior,"Phoenix Christian (Phoenix, AZ)","(Phoenix, AZ)","RB, CB",33,25,4,,2,1,1,3.7,9
2020,"offense,touchdowns",30,Jace Reynolds,Junior,Harrisonville (MO),(MO),"RB, OLB",33,31,1,,,,,3.3,10
2020,"offense,touchdowns",31,Walker Warncke,Senior,Needville (TX),(TX),"RB, DB",33,32,,,,,1,2.8,12
2020,"offense,touchdowns",32,La'james White,Senior,"St. James Academy (Lenexa, KS)","(Lenexa, KS)",RB,33,26,6,,,,1,2.8,12
2020,"offense,touchdowns",33,John Whitley,Senior,"Hardin County (Savannah, TN)","(Savannah, TN)","LB, RB",33,25,7,,,,1,2.5,13
2020,"offense,touchdowns",34,Daniel Gilbertson,Senior,Graham (TX),(TX),RB,33,28,5,,,,,2.5,13
2020,"offense,touchdowns",35,Mason Courtney,Senior,Carthage (TX),(TX),RB,33,30,3,,,,,2.4,14
2020,"offense,touchdowns",36,Carson Steele,Senior,"Center Grove (Greenwood, IN)","(Greenwood, IN)",RB,33,31,2,,,,,2.4,14
2020,"offense,touchdowns",37,Ja'Quez Cross,Senior,Fordyce (AR),(AR),"WR, SS",33,23,9,,1,,,2.4,14
2020,"offense,touchdowns",38,Michael Everett,Senior,"Harmony (Big Sandy, TX)","(Big Sandy, TX)",SB,32,21,11,,,1,,3.2,10
2020,"offense,touchdowns",39,Aaron Nevil,Senior,"North Harrison (Ramsey, IN)","(Ramsey, IN)","RB, MLB",32,32,,,,,,2.9,11
2020,"offense,touchdowns",40,Tyler Bowden,Senior,Tonganoxie (KS),(KS),RB,32,32,,,,,,2.9,11
2020,"offense,touchdowns",41,Keamodre Horace,Senior,Center (TX),(TX),"RB, OLB",32,32,,,,,,2.7,12
2020,"offense,touchdowns",42,Blake Simpson,Senior,Liberty Hill (TX),(TX),RB,32,30,2,,,,,2.7,12
2020,"offense,touchdowns",43,Cade Stephenson,Senior,Kingfisher (OK),(OK),"QB, SS",32,20,10,,1,1,,2.7,12
2020,"offense,touchdowns",44,Joseph Himon,Junior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","RB, SS",32,23,9,,,,,2.5,13
2020,"offense,touchdowns",45,Roddrell Freeman,Senior,Mart (TX),(TX),"DE, RB",32,31,,1,,,,2.5,13
2020,"offense,touchdowns",46,Ryan Harris,Junior,Beckville (TX),(TX),"QB, FS",32,31,1,,,,,2.3,14
2020,"offense,touchdowns",47,Deanthony Gatson,Junior,Newton (TX),(TX),"RB, SS",31,29,2,,,,0,3.1,10
2020,"offense,touchdowns",48,Ayden Hernandez,Senior,"River Forest (Hobart, IN)","(Hobart, IN)","RB, MLB",31,25,4,,,,2,3.1,10
2020,"offense,touchdowns",49,Rylan Aguallo,Senior,Mitchell (NE),(NE),"RB, OLB",31,23,4,,,,4,3.1,10
2020,"offense,touchdowns",50,Derrick Woods ll,Senior,Elkhart (IN),(IN),RB,31,28,3,,,,,3.1,10
2020,"offense,touchdowns",301,Anthony Stallworth,Junior,Farrell (PA),(PA),"RB, OLB",21,19,2,,,,,2.6,8
2020,"offense,touchdowns",302,Zeke Long,Junior,"McKinney Christian Academy (McKinney, TX)","(McKinney, TX)","WR, CB",21,1,19,,1,,,2.6,8
2020,"offense,touchdowns",303,Zach Mallon,Senior,"Bellwood-Antis (Bellwood, PA)","(Bellwood, PA)","RB, CB",21,18,2,,,,1,2.6,8
2020,"offense,touchdowns",304,Gideon Lampron,Junior,"Keystone (La Grange, OH)","(La Grange, OH)",,21,19,1,,1,,,2.6,8
2020,"offense,touchdowns",305,Preston Strope,Junior,"Creekside (St. Johns, FL)","(St. Johns, FL)",RB,21,21,0,,,,,2.3,9
2020,"offense,touchdowns",306,Zack Rakowsky,Senior,Loveland (CO),(CO),"QB, S",21,19,1,,,1,,2.3,9
2020,"offense,touchdowns",307,Cameron O'banan,Senior,Dripping Springs (TX),(TX),"QB, WR",21,0,21,,,,0,2.3,9
2020,"offense,touchdowns",308,Jake  Stoner ,Senior,"Fillmore Central (Geneva, NE)","(Geneva, NE)",,21,16,,,1,2,2,2.3,9
2020,"offense,touchdowns",309,Caleb Oakley,Senior,"Pee Dee Academy (Mullins, SC)","(Mullins, SC)","CB, WR",21,7,14,,,,,2.3,9
2020,"offense,touchdowns",310,Steve Johnson,Senior,"Calhoun (Port Lavaca, TX)","(Port Lavaca, TX)","FB, LB",21,21,,,,,,2.1,10
2020,"offense,touchdowns",311,Justin Walley,Senior,D'Iberville (MS),(MS),"CB, WR",21,19,1,,1,,,2.1,10
2020,"offense,touchdowns",312,Reece Bode,Senior,Battle Creek (NE),(NE),,21,21,,,,,,2.1,10
2020,"offense,touchdowns",313,Jordan Landkrohn,Junior,"Calumet Christian (Griffith, IN)","(Griffith, IN)","QB, FS",21,18,,0,3,,0,2.1,10
2020,"offense,touchdowns",314,Demarcus Lacey,Junior,Pleasant Grove (AL),(AL),"SB, WR",21,16,3,,,,2,2.1,10
2020,"offense,touchdowns",315,Cory Lantz,Senior,"Fairfield (Goshen, IN)","(Goshen, IN)","CB, QB",21,21,,,,,,2.1,10
2020,"offense,touchdowns",316,Ben Landers,Senior,"Silver Creek (Sellersburg, IN)","(Sellersburg, IN)","RB, OLB",21,17,3,,,1,,2.1,10
2020,"offense,touchdowns",317,Carlos  Carter,Senior,"Macon-East Montgomery Academy (Cecil, AL)","(Cecil, AL)","RB, LB",21,20,,,,1,,1.9,11
2020,"offense,touchdowns",318,Nate Bushnell,Junior,"Stansbury (Tooele, UT)","(Tooele, UT)","CB, SB",21,18,3,,,0,0,1.9,11
2020,"offense,touchdowns",319,Chad Lorenz,Junior,McGregor (TX),(TX),"MLB, RB",21,19,2,,,,,1.9,11
2020,"offense,touchdowns",320,Nathan Livingston,Junior,"Cypress Park (Cypress, TX)","(Cypress, TX)","RB, ILB",21,17,4,,,,,1.9,11
2020,"offense,touchdowns",321,Jake Marsh,Senior,Orange Grove (TX),(TX),"ATH, WR",21,7,14,,,,,1.9,11
2020,"offense,touchdowns",322,Brett Bronson,Senior,Kimberly (ID),(ID),"WR, CB",21,4,16,,,,,1.9,11
2020,"offense,touchdowns",323,Garrett Cora,Senior,"Tri-West Hendricks (Lizton, IN)","(Lizton, IN)",RB,21,15,6,,,,,1.9,11
2020,"offense,touchdowns",324,Johntre Davis,Junior,El Campo (TX),(TX),"RB, DT",21,21,,,,,,1.9,11
2020,"offense,touchdowns",325,Canon Karn,Senior,Holton (KS),(KS),"ILB, RB",21,20,,,1,,,1.9,11
2020,"offense,touchdowns",326,Luke Armendariz,Senior,Andrews (TX),(TX),"WR, CB",21,,20,,1,,,1.9,11
2020,"offense,touchdowns",327,Brayden Collett,Senior,"Greenbrier (Evans, GA)","(Evans, GA)",WR,21,0,21,,,0,0,1.9,11
2020,"offense,touchdowns",328,Storm Livesay,Senior,"Claiborne (New Tazewell, TN)","(New Tazewell, TN)","RB, LB",21,21,,,,,,1.9,11
2020,"offense,touchdowns",329,Dalton Hampton,Senior,"Rhea County (Evensville, TN)","(Evensville, TN)","RB, OLB",21,18,3,,,,,1.9,11
2020,"offense,touchdowns",330,Alden Miller,Senior,"Eastbrook (Marion, IN)","(Marion, IN)","QB, CB",21,18,1,,,1,,1.9,11
2020,"offense,touchdowns",331,Gavin Vining,Sophomore,"Westfield School (Perry, GA)","(Perry, GA)",QB,21,21,,,,,,1.9,11
2020,"offense,touchdowns",332,Chase Patek,Senior,"Victoria West (Victoria, TX)","(Victoria, TX)","RB, OLB",21,18,2,,,,1,1.9,11
2020,"offense,touchdowns",333,Tyler Dollar,Sophomore,Lapel (IN),(IN),"SS, RB",21,20,1,,,,,1.8,12
2020,"offense,touchdowns",334,Eli Martinez,Senior,"Coronado (Lubbock, TX)","(Lubbock, TX)",WR,21,,21,,,,,1.8,12
2020,"offense,touchdowns",335,Aquavious Hunter,Senior,"Jefferson County (Louisville, GA)","(Louisville, GA)","RB, QB",21,17,1,,,,,1.8,12
2020,"offense,touchdowns",336,Jofranstar Graham,Senior,Evans (GA),(GA),"RB, SS",21,18,1,,1,,1,1.8,12
2020,"offense,touchdowns",337,Jaray Bledsoe,Junior,Bremond (TX),(TX),"RB, DT",21,21,,,,,,1.8,12
2020,"offense,touchdowns",338,HYATT COLLINS,Sophomore,"Adams Central (Hastings, NE)","(Hastings, NE)",,21,20,1,,,,,1.8,12
2020,"offense,touchdowns",339,Eric Mcalister Jr.,Senior,Azle (TX),(TX),WR,21,,21,,,,,1.8,12
2020,"offense,touchdowns",340,Ty Baxter,Junior,St. Augustine (FL),(FL),"RB, MLB",21,18,3,,,,,1.8,12
2020,"offense,touchdowns",341,Keagan Labelle,Junior,"Mt. Vernon (Fortville, IN)","(Fortville, IN)","RB, DB",21,20,1,,,,,1.6,13
2020,"offense,touchdowns",342,Camden Jordan,Senior,"Cathedral (Indianapolis, IN)","(Indianapolis, IN)","WR, FS",21,,21,,,,,1.6,13
2020,"offense,touchdowns",343,Andre Mitchell,Senior,"Southwest (San Antonio, TX)","(San Antonio, TX)","RB, WR",21,17,3,1,,,,1.6,13
2020,"offense,touchdowns",344,Kei'Shawn Clater,Junior,Mart (TX),(TX),QB,21,15,4,,1,,1,1.6,13
2020,"offense,touchdowns",345,Tyler Townley,Senior,Caddo Mills (TX),(TX),"QB, FS",21,21,,,,,,1.6,13
2020,"offense,touchdowns",346,Klyderion Campbell,Junior,Mart (TX),(TX),"RB, MLB",21,19,2,,,,,1.6,13
2020,"offense,touchdowns",347,Logan Johnson,Senior,"Prince Avenue Christian (Athens, GA)","(Athens, GA)",WR,21,1,19,,,1,,1.5,14
2020,"offense,touchdowns",348,Drew Stutzman,Senior,"South Adams (Berne, IN)","(Berne, IN)","WR, CB",21,,19,,,,,1.5,14
2020,"offense,touchdowns",349,Matt Springer,Senior,"Southridge (Huntingburg, IN)","(Huntingburg, IN)","WB, LB",21,19,2,,,,,1.5,14
2020,"offense,touchdowns",350,Daniel Dickerson,Senior,Jackson (MO),(MO),"RB, ATH",21,21,,,,,,1.5,14
2020,"offense,touchdowns",251,Sidarius Walker,Senior,"Lake Minneola (Minneola, FL)","(Minneola, FL)","RB, WR",23,21,1,,,,1,1.9,12
2020,"offense,touchdowns",252,Logan Shobe,Senior,Ogden (UT),(UT),"RB, FS",23,21,1,,,,1,1.9,12
2020,"offense,touchdowns",253,Quante' Jennings jr.,Senior,Cartersville (GA),(GA),"RB, OLB",23,22,1,,,,,1.9,12
2020,"offense,touchdowns",254,Johnathan Locke,Senior,Berry (AL),(AL),"FS, RB",23,16,4,,1,1,1,1.8,13
2020,"offense,touchdowns",255,Christian Summerset,Senior,"South Adams (Berne, IN)","(Berne, IN)","OLB, FB",23,22,,,,,,1.6,14
2020,"offense,touchdowns",256,Zane Minors,Senior,"Westlake (Austin, TX)","(Austin, TX)","RB, WR",23,20,3,,,,,1.6,14
2020,"offense,touchdowns",257,Antonio Epps,Senior,"South Allegheny (McKeesport, PA)","(McKeesport, PA)","RB, DB",22,16,3,,,2,1,3.1,7
2020,"offense,touchdowns",258,Ethan Mullins,Junior,Wayne (OK),(OK),"QB, OLB",22,22,,,,,,2.8,8
2020,"offense,touchdowns",259,Blake Barton,Senior,"Grace Christian Academy (Franklin, TN)","(Franklin, TN)","QB, RB",22,19,3,,,,,2.8,8
2020,"offense,touchdowns",260,Contae Cason,Senior,"Hernando (Brooksville, FL)","(Brooksville, FL)",RB,22,16,5,,1,,,2.8,8
2020,"offense,touchdowns",261,Sam Bree,Senior,Van Vleck (TX),(TX),"RB, CB",22,21,1,,,,,2.4,9
2020,"offense,touchdowns",262,Shon Coleman,Senior,"Dallas Christian (Mesquite, TX)","(Mesquite, TX)","RB, SB",22,19,3,,,,,2.4,9
2020,"offense,touchdowns",263,Dj Brown,Junior,Leonard (TX),(TX),"RB, FS",22,22,,,,,,2.4,9
2020,"offense,touchdowns",264,Trenton Johnson,Senior,"McIntosh County Academy (Darien, GA)","(Darien, GA)","LB, RB",22,22,,,,,,2.4,9
2020,"offense,touchdowns",265,Carter Little,Senior,"Maconaquah (Bunker Hill, IN)","(Bunker Hill, IN)","RB, DB",22,20,1,,1,,,2.4,9
2020,"offense,touchdowns",266,Rylan Galvan,Junior,Sinton (TX),(TX),"RB, MLB",22,20,2,,,,0,2.2,10
2020,"offense,touchdowns",267,Trey Janek,Senior,West (TX),(TX),"RB, CB",22,20,2,,,,,2.2,10
2020,"offense,touchdowns",268,Tallyn Welborn,Senior,Sanger (TX),(TX),"TE, DE",22,19,3,0,0,,,2.2,10
2020,"offense,touchdowns",269,Jordan Triplett,Freshman,"Frederica Academy (St. Simons Island, GA)","(St. Simons Island, GA)","RB, OLB",22,21,1,,,,0,2.2,10
2020,"offense,touchdowns",270,Connor Fruits,Senior,"Indian Creek (Trafalgar, IN)","(Trafalgar, IN)","RB, CB",22,19,3,,,,,2.2,10
2020,"offense,touchdowns",271,Caden Wolford,Senior,Meeker (OK),(OK),"RB, MLB",22,20,2,,,,,2.2,10
2020,"offense,touchdowns",272,Ty Day,Senior,Hector (AR),(AR),"RB, WR",22,16,5,,,1,,2.2,10
2020,"offense,touchdowns",273,Kaderris Roberts,Senior,"Orangewood Christian (Maitland, FL)","(Maitland, FL)",ATH,22,6,15,,,,1,2.0,11
2020,"offense,touchdowns",274,Calvin Stringer,Senior,Sneads (FL),(FL),"RB, CB",22,21,1,,,,,2.0,11
2020,"offense,touchdowns",275,Bryson Moore,Senior,"Cathedral (Natchez, MS)","(Natchez, MS)","LB, RB",22,22,,,,,,2.0,11
2020,"offense,touchdowns",276,Ej Allred,Senior,Beaver (UT),(UT),"RB, MLB",22,17,4,1,,,,2.0,11
2020,"offense,touchdowns",277,Kolbi Stewart,Senior,Huntland (TN),(TN),"OLB, FB",22,21,1,,,,,2.0,11
2020,"offense,touchdowns",278,Austin  Mages,Senior,"Perkins-Tryon (Perkins, OK)","(Perkins, OK)","QB, SS",22,22,,,,,,2.0,11
2020,"offense,touchdowns",279,Jeff Pittman,Senior,Taylorsville (MS),(MS),RB,22,21,1,,,,,2.0,11
2020,"offense,touchdowns",280,Jacob Torrez,Senior,"Roosevelt (Lubbock, TX)","(Lubbock, TX)","RB, SS",22,22,,,,,,2.0,11
2020,"offense,touchdowns",281,Jaxton Schiller,Senior,"Sioux Valley (Volga, SD)","(Volga, SD)","QB, RB",22,11,9,,,1,1,2.0,11
2020,"offense,touchdowns",282,Donovan Nooner,Senior,Atkins (AR),(AR),"RB, LB",22,15,6,,,,1,2.0,11
2020,"offense,touchdowns",283,Cosner Harrison,Sophomore,"St. James (Montgomery, AL)","(Montgomery, AL)",RB,22,22,,,,,,2.0,11
2020,"offense,touchdowns",284,Clint McKee,Junior,"Graves County (Mayfield, KY)","(Mayfield, KY)","RB, FS",22,20,2,,,,,2.0,11
2020,"offense,touchdowns",285,Zac Willingham-davis,Senior,"Liberty North (Liberty, MO)","(Liberty, MO)",RB,22,21,1,,,,,1.8,12
2020,"offense,touchdowns",286,William Litton,Junior,Quitman (AR),(AR),"QB, LB",22,22,,,,,,1.8,12
2020,"offense,touchdowns",287,Mal Scott,Senior,"Illinois Crusaders (Big Rock, IL)","(Big Rock, IL)",RB,22,16,6,,,,,1.8,12
2020,"offense,touchdowns",288,Marquise Collins,Sophomore,College Station (TX),(TX),"RB, SS",22,20,2,,,,,1.8,12
2020,"offense,touchdowns",289,Bo Baker,Junior,Bells (TX),(TX),"TB, FS",22,19,2,,,,1,1.8,12
2020,"offense,touchdowns",290,Spencer Ferguson,Senior,"Davis (Kaysville, UT)","(Kaysville, UT)","RB, DB",22,21,1,,,,,1.8,12
2020,"offense,touchdowns",291,Chase Hudson,Senior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","QB, OLB",22,19,3,,,,,1.7,13
2020,"offense,touchdowns",292,Tevin Woodley,Junior,"Lake Hamilton (Pearcy, AR)","(Pearcy, AR)","FB, MLB",22,22,,,,,,1.7,13
2020,"offense,touchdowns",293,Byron Phillips jr.,Junior,"Guyer (Denton, TX)","(Denton, TX)",RB,22,22,,,,,,1.7,13
2020,"offense,touchdowns",294,Noah Kjar,Senior,"Corner Canyon (Draper, UT)","(Draper, UT)","WR, OLB",22,,22,,,,,1.6,14
2020,"offense,touchdowns",295,Kannen Turley,Junior,Jackson (MO),(MO),WR,22,3,19,,,,,1.6,14
2020,"offense,touchdowns",296,Bryson Rollins,Junior,Elizabethton (TN),(TN),"QB, FS",22,22,,,,,,1.6,14
2020,"offense,touchdowns",297,Dominique Mckenzie,Junior,"Pine View (St. George, UT)","(St. George, UT)",,22,2,18,,,,,1.6,14
2020,"offense,touchdowns",298,Ernie Garcia,Junior,"Horizon (El Paso, TX)","(El Paso, TX)","RB, WR",21,16,4,,,,1,3.5,6
2020,"offense,touchdowns",299,Hunter Van zant,Junior,Boonton (NJ),(NJ),RB,21,21,,,,,,3.0,7
2020,"offense,touchdowns",300,Micah Anderson,Senior,"Sargent County (Milnor, ND)","(Milnor, ND)","RB, LB",21,16,4,,1,,,3.0,7
